player_id,player_slug,first_name,last_name,rank,player_url,profile_picture,flag_code,residence,birthplace,birthdate,birth_year,birth_month,birth_day,turned_pro,weight_lbs,weight_kg,height_ft,height_inches,height_cm,handedness,backhand,coach,career_high,career_high_date,prize_money_year,prize_money,titles_year,titles,win_loss_year,win_loss
j439,tom-jomby,Tom,Jomby,393,/en/players/tom-jomby/j439/overview,www.atptour.com/-/media/tennis/players/head-shot/2016/atp-jomby-headshot.png,FRA,"Paris, France","La Roche-sur-Yon, France",(1991.02.18),1991,02,18,2014,212,96,6,"6""",198,Right-Handed, Two-Handed Backhand,Sebastien Louis,313,18.11.12,"$7,840","$68,529",0,0,0-0,0-0
e780,sandro-ehrat,Sandro,Ehrat,394,/en/players/sandro-ehrat/e780/overview,,SUI,,"Schaffhausen, Switzerland",(1991.04.18),1991,04,18,,,,5,"11""",180,Right-Handed, Unknown Backhand,,295,13.05.13,"$16,197","$98,744",0,0,0-0,0-2
bu54,geoffrey-blancaneaux,Geoffrey,Blancaneaux,395,/en/players/geoffrey-blancaneaux/bu54/overview,www.atptour.com/-/media/tennis/players/head-shot/2017/blancaneaux_head_pp17.png,FRA,"Paris, France","Paris, France",(1998.08.08),1998,08,08,2016,165,75,5,"11""",180,Right-Handed, Two-Handed Backhand,"Yoann Le Mee, Salame Bakfalouni",266,18.04.02,"$39,664","$213,407",0,0,0-0,0-1
tf58,yusuke-takahashi,Yusuke,Takahashi,396,/en/players/yusuke-takahashi/tf58/overview,www.atptour.com/-/media/tennis/players/head-shot/2017/takahashi_head17.png,JPN,"Kanagawa, Japan","Kanagawa, Japan",(1997.10.17),1997,10,17,2016,150,68,5,"7""",170,Right-Handed, Two-Handed Backhand,Yuma Tsuji,238,17.08.07,"$10,997","$101,765",0,0,0-0,0-1
kb14,kevin-king,Kevin,King,397,/en/players/kevin-king/kb14/overview,www.atptour.com/-/media/tennis/players/head-shot/lr2018/king_kevin_2018.png,USA,"Atlanta, GA, USA","Atlanta, GA, USA",(1991.02.28),1991,02,28,2013,190,86,6,"3""",191,Left-Handed, Two-Handed Backhand,,162,18.05.07,"$10,650","$268,033",0,0,0-0,0-4
d499,frank-dancevic,Frank,Dancevic,398,/en/players/frank-dancevic/d499/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/dancevic_head_pp18.png,CAN,"Niagara Falls, Canada","Niagara Falls, Canada",(1984.09.26),1984,09,26,2003,175,79,6,"1""",185,Right-Handed, One-Handed Backhand,Dejan Cvetkovic,65,07.09.10,,"$1,881,494",0,0,0-0,69-111
bv25,javier-barranco-cosano,Javier,Barranco Cosano,399,/en/players/javier-barranco-cosano/bv25/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/barranco_pp18.png,ESP,"Javea, Spain","Almeria, Spain",(1998.11.17),1998,11,17,,169,77,5,"9""",175,Left-Handed, Two-Handed Backhand,Israel Vior,258,18.11.12,"$3,915","$66,458",0,0,0-0,0-0
sf76,franko-skugor,Franko,Skugor,400,/en/players/franko-skugor/sf76/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/skugor_head_ao19.png,CRO,"Zagreb, Croatia","Sibenik, Croatia",(1987.09.20),1987,09,20,,213,97,6,"5""",196,Right-Handed, Two-Handed Backhand,Alan Maric,17,19.04.22,"$305,373","$1,317,852",2,5,17-14,73-67
z0a1,giulio-zeppieri,Giulio,Zeppieri,401,/en/players/giulio-zeppieri/z0a1/overview,,ITA,Latina Italy,Rome,(2001.12.07),2001,12,07,,171,78,6,"0""",183,Left-Handed, Two-Handed Backhand,,399,19.06.24,"$4,767","$7,638",0,0,0-0,0-0
ab17,andres-artunedo-martinavarro,Andres,Artunedo Martinavarro,402,/en/players/andres-artunedo-martinavarro/ab17/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/martinavarr_andres_getty18.png,ESP,"Barcelona, Spain","Castellon de la Plana, Spain",(1993.09.14),1993,09,14,2011,167,76,6,"0""",183,Right-Handed, Two-Handed Backhand,Alex Bragado / Joaquín Monso,267,19.06.24,"$3,491","$111,064",0,0,0-0,0-0
z246,miljan-zekic,Miljan,Zekic,403,/en/players/miljan-zekic/z246/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/zekic_miljan_2018.png,SRB,"Belgrade, Serbia","Belgrade, Serbia",(1988.07.12),1988,07,12,,174,79,6,"1""",185,Right-Handed, Two-Handed Backhand,Slobodan Vojinovic,188,16.07.11,"$3,940","$254,470",0,0,0-0,1-2
ld26,edan-leshem,Edan,Leshem,404,/en/players/edan-leshem/ld26/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/leshem-edan-15.png,ISR,Israeli,"New York, NY, USA",(1997.03.19),1997,03,19,,154,70,6,"0""",183,Right-Handed, Two-Handed Backhand,Amos Mansdrof,249,17.12.18,"$7,795","$106,322",0,0,0-0,2-7
g681,teymuraz-gabashvili,Teymuraz,Gabashvili,405,/en/players/teymuraz-gabashvili/g681/overview,www.atptour.com/-/media/tennis/players/head-shot/compressed/gabashvili-headshot15.png,RUS,"Moscow, Russia","Tbilisi, Georgia",(1985.05.23),1985,05,23,2001,182,83,6,"2""",188,Right-Handed, Two-Handed Backhand,Guillermo Cañas & Dominic Mahboubi,101,15.04.13,"$4,238","$4,047,266",0,1,0-0,45-85
ke64,stefan-kozlov,Stefan,Kozlov,406,/en/players/stefan-kozlov/ke64/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/koslov_head_ao18.png,USA,"Pembroke Pines, FL, USA","Skopje, Macedonia",(1998.02.01),1998,02,01,2013,174,79,6,"0""",183,Right-Handed, Two-Handed Backhand,"Andrei Kozlov, Nicolas Todero",115,17.02.20,"$7,608","$483,403",0,0,0-0,5-16
bj05,harry-bourchier,Harry,Bourchier,407,/en/players/harry-bourchier/bj05/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/bourchier_harry_17.png,AUS,"Hobart, Australia","Hobart, Australia",(1996.01.24),1996,01,24,,167,76,6,"1""",185,Right-Handed, Two-Handed Backhand,Simon Youl,396,19.02.04,"$17,453","$95,585",0,0,0-0,0-0
kd43,arjun-kadhe,Arjun,Kadhe,408,/en/players/arjun-kadhe/kd43/overview,www.atptour.com/-/media/tennis/players/head-shot/lr2017/kadhe_arjun_2017.png,IND,"Pune, Maharashtra State, India","Pune, India",(1994.01.07),1994,01,07,,182,83,6,"1""",185,Right-Handed, Two-Handed Backhand,,166,18.12.10,"$6,430","$73,108",0,0,1-1,1-2
n663,maximilian-neuchrist,Maximilian,Neuchrist,409,/en/players/maximilian-neuchrist/n663/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/neuchrist_maximilian_2018.png,AUT,,,(1991.07.22),1991,07,22,,,,,,,Right-Handed, Two-Handed Backhand,,244,18.07.30,"$2,810","$179,476",0,0,0-0,0-0
mj70,karim-mohamed-maamoun-,Karim-Mohamed,Maamoun,410,/en/players/karim-mohamed-maamoun-/mj70/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/maamoun-karim-15.png,EGY,Egypt,"Giza, Egypt",(1991.04.09),1991,04,09,,161,73,5,"9""",175,Right-Handed, Two-Handed Backhand,"Karim Zaher,Tamer El Sawy",225,17.10.02,"$17,930","$153,322",0,0,0-0,4-3
g985,carlos-gomez-herrera,Carlos,Gomez-Herrera,411,/en/players/carlos-gomez-herrera/g985/overview,www.atptour.com/-/media/tennis/gomez-herrera_carlos_headshot_lq.png,ESP,"Marbella, Spain","Marbella, Spain",(1990.04.30),1990,04,30,,187,85,6,"3""",191,Right-Handed, Two-Handed Backhand,Pepe Imaz,268,18.05.07,"$8,216","$125,046",0,0,0-0,0-1
ea27,blake-ellis,Blake,Ellis,412,/en/players/blake-ellis/ea27/overview,www.atptour.com/-/media/tennis/players/head-shot/lr2018/blake_ellis_2018.png,AUS,Brisbane,Brisbane,(1999.01.06),1999,01,06,,165,75,6,"3""",191,Right-Handed, Two-Handed Backhand,Brent Larkham,227,19.05.06,"$22,629","$78,708",0,0,2-1,2-1
hd67,youssef-hossam,Youssef,Hossam,413,/en/players/youssef-hossam/hd67/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/hossam_youssef_2018.png,EGY,egypt,"Giza, Egypt",(1998.06.03),1998,06,03,,165,75,5,"10""",178,Right-Handed, One-Handed Backhand,Morgan,291,17.12.11,"$6,626","$56,915",0,0,0-0,2-2
o507,julian-ocleppo,Julian,Ocleppo,414,/en/players/julian-ocleppo/o507/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/ocleppo_julian_2018.png,ITA,Alba,Monaco,(1997.08.01),1997,08,01,,191,87,6,"2""",188,Right-Handed, Two-Handed Backhand,Gianni Ocleppo,167,18.07.23,"$3,271","$69,394",0,0,0-0,0-1
bh80,andrea-basso,Andrea,Basso,415,/en/players/andrea-basso/bh80/overview,www.atptour.com/-/media/tennis/players/head-shot/lr2018/basso_andrea_2018.png,ITA,"Genoa, Italy","Genoa, Italy",(1993.10.08),1993,10,08,,158,72,6,"1""",185,Left-Handed, Two-Handed Backhand,,301,18.04.23,"$25,673","$108,518",0,0,0-1,0-1
a0ao,alen-avidzba,Alen,Avidzba,416,/en/players/alen-avidzba/a0ao/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/avidzba_alen_head_pp18.png,RUS,France,"Sochi, Russia",(2000.02.24),2000,02,24,,168,76,6,"2""",188,Right-Handed, Two-Handed Backhand,"Jean-Rene Lisnard,Gilles Cervara",380,19.04.29,"$10,983","$29,757",0,0,0-0,0-0
ld22,nam-hoang-ly,Nam Hoang,Ly,417,/en/players/nam-hoang-ly/ld22/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/ly_nam-hoang_2017.png,VIE,"Binh Duong, Vietnam","Ho Chi Minh, Vietnam",(1997.02.25),1997,02,25,,152,69,5,"9""",175,Right-Handed, Two-Handed Backhand,Christian Brydniak,385,18.11.12,"$4,002","$47,200",0,0,0-0,3-2
f0a4,francesco-forti,Francesco,Forti,418,/en/players/francesco-forti/f0a4/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/forti_francesco_head_pp2019.png,ITA,Cesenatico,Cesena,(1999.07.26),1999,07,26,,176,80,6,"2""",188,Right-Handed, Two-Handed Backhand,Claudio Galoppini,418,19.07.01,"$7,147","$23,947",0,0,0-0,0-0
c0az,antoine-cornut-chauvinc,Antoine,Cornut-Chauvinc,419,/en/players/antoine-cornut-chauvinc/c0az/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/cornut-chauvinc_antoine_head2018.png,FRA,Saint didier au mont d'or,Villeurbanne,(2000.07.07),2000,07,07,,184,83,6,"2""",188,Right-Handed, Two-Handed Backhand,Thomas Paire,408,19.06.17,"$23,142","$45,257",0,0,0-0,0-0
fb18,ben-patael,Ben,Patael,420,/en/players/ben-patael/fb18/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/patael_ben_head_pp19.png,ISR,"Tel Aviv, Israel","Tel Aviv, Israel",(1997.06.02),1997,06,02,,176,80,6,"2""",188,Right-Handed, Two-Handed Backhand,,416,19.06.24,"$7,008","$39,682",0,0,0-0,0-1
j557,gregoire-jacq,Gregoire,Jacq,421,/en/players/gregoire-jacq/j557/overview,www.atptour.com/-/media/tennis/players/head-shot/lr2018/jacq_gregoire_2018.png,FRA,"Villiers sur Morin, France","Clermont Ferrand, France",(1992.11.09),1992,11,09,,159,72,5,"11""",180,Left-Handed, Two-Handed Backhand,Frantois-Xavier Paulin,332,18.10.29,"$5,268","$114,353",0,0,0-0,0-0
df92,corentin-denolly,Corentin,Denolly,422,/en/players/corentin-denolly/df92/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/denolly-corentin-16.png,FRA,"Paris, France","Vienne, France",(1997.06.06),1997,06,06,,169,77,6,"1""",185,Left-Handed, Two-Handed Backhand,"Jerome Potier, Augustin Gensse",375,19.06.24,"$3,071","$113,625",0,0,0-0,0-1
bo10,gijs-brouwer,Gijs,Brouwer,423,/en/players/gijs-brouwer/bo10/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/brouwer_gijs_head_pp18.png,NED,Netherlands,"Houston, TX, USA",(1996.03.14),1996,03,14,,159,72,6,"3""",191,Left-Handed, Two-Handed Backhand,Arjan van der Zande,363,18.12.17,"$8,833","$54,465",0,0,0-0,0-0
tg30,rigele-te,Rigele,Te,424,/en/players/rigele-te/tg30/overview,www.atptour.com/-/media/tennis/players/head-shot/2016/08/07/01/43/rigele-te.jpg,CHN,"Bejing, China","Huhehaote, China",(1997.10.09),1997,10,09,,176,80,6,"2""",188,Right-Handed, Two-Handed Backhand,Xinyuan Yu,395,18.10.22,"$1,352","$81,182",0,0,0-0,0-0
sg64,joao-souza,Joao,Souza,425,/en/players/joao-souza/sg64/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/souza-j_headshot_getty15.png,BRA,"Rio de Janeiro, Brazil","Mogi das Cruzes, Brazil",(1988.05.27),1988,05,27,2006,203,92,6,"4""",193,Right-Handed, Two-Handed Backhand,Ricardo Acioly,69,15.04.06,"$6,445","$1,353,396",0,0,0-0,27-50
o408,ricardo-ojeda-lara,Ricardo,Ojeda Lara,426,/en/players/ricardo-ojeda-lara/o408/overview,www.atptour.com/-/media/tennis/players/head-shot/2017/ojeda_head17.png,ESP,"El Puerto de Santa Maria, Spai","Cadiz, Spain",(1993.01.26),1993,01,26,2010,165,75,5,"10""",178,Right-Handed, Two-Handed Backhand,,381,19.05.06,$322,"$216,460",0,0,0-0,0-0
g09o,hugo-gaston,Hugo,Gaston,427,/en/players/hugo-gaston/g09o/overview,,FRA,Fonsorbes,Toulouse,(2000.09.26),2000,09,26,,149,68,5,"8""",173,Left-Handed, Two-Handed Backhand,Marc Barbier,427,19.07.01,"$26,874","$63,203",0,0,0-0,0-1
j400,jeremy-jahn,Jeremy,Jahn,428,/en/players/jeremy-jahn/j400/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/jahn-jeremy-15.png,GER,"Munich, Germany","Munich, Germany",(1990.04.05),1990,04,05,,161,73,5,"10""",178,Right-Handed, One-Handed Backhand,Alexander Flock,409,19.06.24,"$1,336","$131,413",0,0,0-0,0-0
mn44,bradley-mousley,Bradley,Mousley,429,/en/players/bradley-mousley/mn44/overview,www.atptour.com/-/media/tennis/players/head-shot/2017/mousley_headao17.png,AUS,"Adelaide, Australia","Modbury, South Australia",(1996.01.03),1996,01,03,2015,181,82,6,"2""",188,Right-Handed, One-Handed Backhand,Jack Reader and Craig Mousley,94,18.01.15,$990,"$213,601",0,0,0-0,3-5
e768,antoine-escoffier,Antoine,Escoffier,430,/en/players/antoine-escoffier/e768/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/escoffier_head_pp18.png,FRA,Cannes,Le Pont-De-Beauvoisin,(1992.02.29),1992,02,29,,173,78,6,"1""",185,Right-Handed, Two-Handed Backhand,,346,18.02.19,"$12,056","$92,525",0,0,0-0,0-0
j0a4,paul-jubb,Paul,Jubb,431,/en/players/paul-jubb/j0a4/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/jubb_paul_head_pp19.png,GBR,"Hull, England","York, England",(1999.10.31),1999,10,31,,153,69,5,"11""",180,Right-Handed, Two-Handed Backhand,Josh Goffi,431,19.07.01,"$12,507","$17,828",0,0,0-1,0-1
v942,tim-van-rijthoven,Tim,Van Rijthoven,432,/en/players/tim-van-rijthoven/v942/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/tim_van-rijthoven_2016.png,NED,Roosendaal,Roosendaal,(1997.04.24),1997,04,24,,195,88,6,"2""",188,Right-Handed, One-Handed Backhand,Richard Kraijcek,296,16.10.10,"$15,927","$64,264",0,0,0-0,1-2
t0ap,chun-hsin-tseng,Chun-hsin,Tseng,433,/en/players/chun-hsin-tseng/t0ap/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/tseng-chun-hsin_head_pp18.png,TPE,"Taipei, Chinese Taipei","Taipei, Chinese Taipei",(2001.08.08),2001,08,08,2019,143,65,5,"9""",175,Right-Handed, Two-Handed Backhand,,419,19.05.13,"$27,682","$54,355",0,0,0-1,1-2
g922,gerard-granollers,Gerard,Granollers,434,/en/players/gerard-granollers/g922/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/granollers_gerard_2018.png,ESP,,,(1989.01.30),1989,01,30,,157,71,6,"0""",183,,,,92,18.12.24,"$33,337","$379,736",0,0,4-6,6-13
bu13,zizou-bergs,Zizou,Bergs,435,/en/players/zizou-bergs/bu13/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/bergs_zizou_2018.png,BEL,"Neerpelt, Belgium","Lommel, Belgium",(1999.06.03),1999,06,03,,182,83,6,"1""",185,Right-Handed, Two-Handed Backhand,Johan Van Herck,386,18.12.17,"$6,140","$34,069",0,0,0-0,0-0
mw76,matteo-martineau,Matteo,Martineau,436,/en/players/matteo-martineau/mw76/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/martineau_head_pp18.png,FRA,"La Motte Servolex, France","Angers, France",(1999.01.16),1999,01,16,,167,76,6,"0""",183,Right-Handed, One-Handed Backhand,Tarik benhabiles & Thomas Paire,424,18.12.17,"$22,649","$52,664",0,0,0-0,0-0
sk51,tobias-simon,Tobias,Simon,437,/en/players/tobias-simon/sk51/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/simon_tobias_headpp19.png,GER,"Munich, Germany","Munich, Germany",(1991.05.18),1991,05,18,,212,96,6,"6""",198,Right-Handed, Unknown Backhand,"Stefan Leiner, Maxi Wimmer",406,19.05.20,"$8,209","$60,854",0,0,0-0,0-0
f786,sanjar-fayziev,Sanjar,Fayziev,438,/en/players/sanjar-fayziev/f786/overview,,UZB,"Tashkent, Uzbekistan","Tashkent, Uzbekistan",(1994.07.29),1994,07,29,,162,73,6,"2""",188,Right-Handed, Two-Handed Backhand,Leonidich,266,19.05.06,"$2,785","$116,684",0,0,1-0,2-2
mg08,yannick-mertens,Yannick,Mertens,439,/en/players/yannick-mertens/mg08/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/mertens-y_headshot_getty12.png,BEL,"Ternat, Belgium","Anderlecht, Belgium",(1987.06.25),1987,06,25,2006,159,72,6,"2""",188,Right-Handed, Unknown Backhand,Kris Mertens,179,15.08.17,"$8,044","$487,599",0,0,0-0,1-2
n661,marvin-netuschil,Marvin,Netuschil,440,/en/players/marvin-netuschil/n661/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/netuschil_marvin_2018.png,GER,"Erwitte, Germany","Hamm, Germany",(1991.07.02),1991,07,02,,165,75,6,"0""",183,Right-Handed, Two-Handed Backhand,Jürgen Listing,306,17.06.19,"$5,261","$63,697",0,0,0-0,0-0
n555,daniel-nguyen,Daniel,Nguyen,441,/en/players/daniel-nguyen/n555/overview,www.atptour.com/-/media/tennis/d-nguyen-2015.jpg,USA,"Oxnard, CA, USA","Long Beach, CA, USA",(1990.10.16),1990,10,16,2013,160,73,5,"8""",173,Right-Handed, Two-Handed Backhand,Amir Marandy,189,15.07.13,"$5,660","$191,786",0,0,0-0,0-0
o411,albano-olivetti,Albano,Olivetti,442,/en/players/albano-olivetti/o411/overview,,FRA,"Srasbourg , France","Haguenau, France",(1991.11.24),1991,11,24,2010,229,104,6,"8""",203,Right-Handed, One-Handed Backhand,,103,17.02.13,"$3,570","$431,160",0,0,0-0,3-11
lf26,orlando-luz,Orlando,Luz,443,/en/players/orlando-luz/lf26/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/luz_orlando_getty18.png,BRA,"Barcelona, Spain","Carazinho, Brazil",(1998.02.08),1998,02,08,,172,78,5,"11""",180,Right-Handed, Two-Handed Backhand,Jose Luis Lopez,293,19.07.01,"$5,899","$80,790",0,0,0-0,0-1
mm24,bastian-malla,Bastian,Malla,444,/en/players/bastian-malla/mm24/overview,,CHI,,,(1996.09.22),1996,09,22,,,,,,,,,,362,15.12.14,"$5,364","$63,191",0,0,0-0,0-0
e688,markus-eriksson,Markus,Eriksson,445,/en/players/markus-eriksson/e688/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/eriksson-m_headshot_lq13.png,SWE,"Gothenburg, Sweden","Gothenburg, Sweden",(1989.11.29),1989,11,29,,176,80,6,"2""",188,Right-Handed, Two-Handed Backhand,Fredrik Rosengren,205,18.12.03,"$3,102","$179,468",0,0,0-1,4-7
ml73,skander-mansouri,Skander,Mansouri,446,/en/players/skander-mansouri/ml73/overview,www.atptour.com/-/media/tennis/players/head-shot/lr2017/mansouri_skander_2017.png,TUN,Tunsia,"Tunis, Tunisia",(1995.07.23),1995,07,23,,189,86,6,"4""",193,Right-Handed, Two-Handed Backhand,Bresky Tony,292,19.07.01,"$5,119","$56,199",0,0,0-0,2-5
z301,alexander-zhurbin,Alexander,Zhurbin,447,/en/players/alexander-zhurbin/z301/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/zhurbin_alexander_head.png,RUS,,,(1992.01.14),1992,01,14,,,,,,,,,,331,18.12.17,"$6,725","$77,972",0,0,0-0,0-0
dg80,enrico-dalla-valle,Enrico,Dalla Valle,448,/en/players/enrico-dalla-valle/dg80/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/dalla-valle_enrique_head_pp2019.png,ITA,Ravenna,Ravenna,(1998.03.21),1998,03,21,,198,90,6,"4""",193,Right-Handed, Two-Handed Backhand,Mose Navarra,299,19.06.24,"$2,137","$38,118",0,0,0-0,0-0
v812,botic-van-de-zandschulp,Botic,Van de Zandschulp,449,/en/players/botic-van-de-zandschulp/v812/overview,,NED,"Veenendaal, Netherlands","Wageningen, Netherlands",(1995.10.04),1995,10,04,,183,83,6,"2""",188,Right-Handed, Two-Handed Backhand,,308,17.07.24,"$17,413","$72,865",0,0,0-0,0-0
ab54,harrison-adams,Harrison,Adams,450,/en/players/harrison-adams/ab54/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/adams_harrison_getty18.png,USA,,San Antonio,(1994.05.25),1994,05,25,,162,73,6,"0""",183,Right-Handed, Two-Handed Backhand,Steve Denton,442,19.02.18,"$5,880","$34,415",0,0,0-0,0-0
bf55,yuki-bhambri,Yuki,Bhambri,451,/en/players/yuki-bhambri/bf55/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/bhambri_yuki_head_pp18.png,IND,"New Delhi, India","New Delhi, India",(1992.07.04),1992,07,04,2008,165,75,6,"1""",185,Right-Handed, Two-Handed Backhand,"Aditya Sachdeva, Stephen Koon",83,18.04.16,,"$913,713",0,0,0-0,26-29
sl09,raymond-sarmiento,Raymond,Sarmiento,452,/en/players/raymond-sarmiento/sl09/overview,,USA,"Los Angeles, CA, USA","Glendale, USA",(1992.07.24),1992,07,24,,150,68,5,"10""",178,Right-Handed, Two-Handed Backhand,"Haydn Lewis, Peter Rennert",287,17.09.11,"$2,710","$82,951",0,0,0-0,0-0
bt45,william-blumberg,William,Blumberg,453,/en/players/william-blumberg/bt45/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/blumberg_will_getty18.png,USA,"Greenwich CT, USA","New York, NY, USA",(1998.01.26),1998,01,26,,185,84,6,"2""",188,Right-Handed, Two-Handed Backhand,Tripp Phillips,438,19.01.07,$650,"$30,679",0,0,0-0,0-0
w579,alexander-ward,Alexander,Ward,454,/en/players/alexander-ward/w579/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/ward_alexander_2018.png,GBR,"Northampton, Great Britain","Northampton, Great Britain",(1990.04.30),1990,04,30,,187,85,6,"1""",185,Right-Handed, Two-Handed Backhand,Ad-In Tennis Academy,242,16.06.06,,"$279,019",0,0,0-0,0-4
a09p,alafia-ayeni,Alafia,Ayeni,455,/en/players/alafia-ayeni/a09p/overview,,USA,San Diego,Walnut Creek,(1999.08.10),1999,08,10,,180,82,6,"3""",191,Right-Handed, Unknown Backhand,A. Ayeni,439,19.02.18,"$2,600","$15,630",0,0,0-0,0-0
rc04,alexander-ritschard,Alexander,Ritschard,456,/en/players/alexander-ritschard/rc04/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/ritschard_head_pp18.png,USA,,,(1994.03.24),1994,03,24,,,,,,,Right-Handed, Two-Handed Backhand,,450,19.06.10,"$10,442","$47,551",0,0,0-0,0-0
ha33,peter-heller,Peter,Heller,457,/en/players/peter-heller/ha33/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/heller_peter_headpp19.png,GER,"Cham, Germany","Cham, Germany",(1992.08.12),1992,08,12,,167,76,6,"1""",185,Right-Handed, Two-Handed Backhand,Marco Mirnegg,383,19.05.27,"$3,787","$92,266",0,0,0-0,0-0
o423,fabrizio-ornago,Fabrizio,Ornago,458,/en/players/fabrizio-ornago/o423/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/ornago_fabrizio_head_pp2019.png,ITA,"Gorgonzola, Italy","Melzo, Italy",(1992.04.24),1992,04,24,,183,83,6,"3""",191,Right-Handed, Two-Handed Backhand,Davide Recchia,355,18.11.05,"$8,398","$55,319",0,0,0-0,0-0
